CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
587,0,46,6,88820.29,1,0,0,70224.34,False
568,0,38,3,132951.92,1,0,1,124486.28,False
592,1,60,9,0.0,4,1,1,13614.01,True
677,0,29,3,86616.35,1,0,0,91903.9,True
850,1,31,8,0.0,2,1,0,178667.7,False
777,0,29,9,131240.61,1,1,1,163746.09,True
486,0,39,8,97819.36,1,0,1,120531.31,False
506,0,40,3,0.0,1,1,1,144345.58,False
545,1,30,3,0.0,2,1,0,170307.43,False
793,1,56,8,119496.25,2,1,0,29880.99,False
682,0,30,9,0.0,2,1,1,195104.91,False
517,1,62,1,43772.66,3,1,0,187756.24,True
684,1,32,9,100249.41,2,0,1,67599.69,False
740,0,60,5,108028.08,2,0,0,25980.42,True
693,1,68,2,0.0,2,1,1,59864.96,False
842,1,44,3,141252.18,4,0,1,128521.16,True
482,0,35,5,147813.05,2,0,0,109029.72,False
735,1,55,6,134140.68,1,1,0,2267.88,False
681,0,63,7,0.0,2,1,1,55054.48,False
616,0,31,8,0.0,1,0,1,76456.17,False
850,0,35,2,128548.49,4,1,0,75478.95,True
635,1,43,10,122198.21,2,0,1,179144.54,False
713,1,41,3,0.0,2,1,0,55772.04,False
649,0,41,3,130931.83,1,1,1,144808.37,False
777,0,30,4,137851.31,1,1,0,5008.23,True
561,1,33,6,0.0,2,0,0,173680.39,False
441,1,60,1,140614.15,1,0,1,174381.23,False
739,0,36,0,0.0,2,0,0,133465.57,False
660,1,40,5,131754.11,2,1,1,38761.61,False
554,0,35,8,0.0,2,1,1,176779.46,False
850,0,24,6,0.0,2,1,1,13159.9,False
785,0,38,1,0.0,1,1,0,134964.85,True
550,1,25,0,0.0,2,1,1,184221.11,False
675,1,34,8,0.0,2,1,1,184842.21,False
850,1,40,6,97339.99,1,0,1,88815.25,False
711,1,41,3,0.0,2,1,1,193747.57,False
850,0,34,2,0.0,2,0,0,51919.04,False
766,0,27,7,158786.67,2,0,1,47579.25,False
699,1,29,3,125689.29,1,1,1,151623.71,False
736,0,63,10,0.0,2,0,1,502.7,False
711,0,21,0,82844.33,2,0,1,1408.68,False
757,1,46,0,0.0,2,1,0,37460.05,False
705,1,34,7,117715.84,1,1,0,2498.67,False
585,1,54,8,87105.32,1,1,1,55346.14,False
437,0,43,6,0.0,1,1,0,148330.97,True
741,0,64,2,69311.16,1,1,1,59237.72,False
738,1,26,9,0.0,2,1,1,48644.94,False
627,0,57,9,0.0,2,1,1,107712.42,False
674,1,22,3,0.0,1,1,1,173940.59,False
590,1,40,8,0.0,2,1,0,62933.03,False
585,1,56,4,138227.19,2,1,1,55287.84,False
508,0,25,2,111395.53,1,0,1,48197.06,False
692,0,36,3,0.0,2,1,1,8282.22,False
518,1,46,3,0.0,2,1,0,76515.79,False
678,1,54,7,128914.97,1,0,0,191746.23,True
635,1,34,3,134692.4,2,1,1,83773.02,False
680,0,25,4,123816.5,1,1,1,90162.35,False
611,1,30,2,104145.65,1,0,0,159629.64,False
583,1,38,8,0.0,1,1,0,47848.56,False
677,1,58,9,0.0,1,0,1,168650.4,False
666,1,40,5,0.0,2,1,0,147878.05,False
777,0,28,2,134571.5,1,0,1,118313.38,False
705,1,32,7,0.0,2,1,0,7921.57,False
673,0,44,8,133444.97,1,0,1,5708.19,False
605,1,41,10,0.0,2,0,1,97213.09,False
734,0,40,9,176914.8,1,1,1,12799.23,False
572,0,36,8,68348.18,2,0,1,50400.32,False
595,0,33,9,0.0,2,1,1,41447.86,False
749,1,42,2,56726.83,2,0,1,185543.35,False
703,1,56,9,0.0,1,0,0,85547.33,True
665,0,41,8,96147.55,1,1,0,137037.97,False
648,1,42,4,0.0,2,1,0,19283.14,False
566,0,21,3,0.0,2,1,1,3626.47,False
734,1,43,7,107805.67,1,0,0,182505.68,False
612,0,38,1,0.0,2,1,1,9209.21,False
648,1,34,0,0.0,1,1,1,167931.81,False
557,0,27,3,87739.08,1,1,1,123096.56,False
433,0,49,10,0.0,1,1,1,87711.61,False
488,0,36,0,0.0,2,1,0,136675.22,False
730,0,47,7,0.0,1,1,0,33373.26,True
850,1,27,6,96654.72,2,0,0,152740.16,False
563,1,22,3,137583.04,1,0,1,5791.85,False
659,1,32,9,95377.13,1,0,1,187551.24,False
746,1,47,8,142382.03,1,1,1,62086.62,False
666,0,38,6,127043.09,1,1,1,8247.0,False
529,0,29,8,0.0,2,1,0,19842.11,False
676,0,36,3,91711.59,1,1,1,95393.43,False
782,1,36,5,81210.72,2,0,1,108003.38,False
697,0,38,1,182065.85,1,1,0,49503.5,False
623,1,45,0,0.0,1,1,0,196533.72,True
731,0,38,10,123711.73,2,1,0,171340.68,True
657,1,44,6,76495.04,1,1,0,79071.89,False
744,0,38,9,0.0,2,0,0,20940.76,False
551,0,45,6,0.0,2,1,1,51143.43,False
638,1,36,6,188455.19,1,0,0,47031.4,True
792,0,42,0,99045.93,2,1,0,47160.01,False
666,0,36,8,0.0,1,0,1,158666.99,False
594,0,31,0,79340.95,1,1,0,78255.86,False
565,1,49,7,0.0,2,1,1,89609.26,False
642,1,40,8,109219.83,1,1,0,52827.51,False
635,0,72,4,74812.84,1,0,1,27448.33,False
642,0,40,7,0.0,2,1,0,183963.34,False
499,0,38,9,0.0,2,0,1,183042.2,False
581,1,35,4,0.0,2,0,1,86383.82,False
620,1,61,5,0.0,1,0,0,31641.52,True
642,1,35,2,133161.95,1,0,1,122254.86,False
687,1,35,9,0.0,2,0,1,73133.82,False
562,1,33,6,0.0,2,1,0,111590.35,False
589,1,37,5,0.0,1,1,0,61324.87,False
714,1,34,5,141173.03,1,0,1,98896.06,False
833,1,47,2,0.0,2,1,1,182247.77,False
711,1,38,4,123345.85,1,1,0,141827.83,False
828,1,30,4,73070.18,2,0,0,161671.15,False
807,1,47,1,95120.59,1,0,0,127875.1,False
850,1,40,8,102800.65,1,1,0,60811.56,False
782,0,70,7,97072.42,1,0,1,131177.22,False
468,1,22,2,0.0,2,1,0,28123.99,False
670,1,36,3,0.0,1,1,0,140754.19,True
805,1,39,2,0.0,1,0,0,166650.32,False
720,1,26,10,51962.91,2,1,0,45507.24,False
542,0,42,1,0.0,1,1,1,178256.58,True
532,1,42,1,159024.71,1,1,0,100982.93,True
520,0,39,1,73493.17,1,0,1,109626.13,True
759,0,45,8,0.0,2,1,1,99251.24,False
473,0,35,6,69617.36,1,1,0,143345.69,False
705,1,25,3,113736.27,1,0,1,196864.61,False
530,1,52,1,106723.28,1,0,0,109960.4,True
850,0,40,0,0.0,2,1,0,1099.95,False
743,1,30,7,77599.23,1,0,0,144407.1,False
850,1,81,5,0.0,2,1,1,44827.47,False
686,1,34,6,146178.13,2,1,1,88837.11,False
556,0,40,8,0.0,2,1,0,62112.7,False
673,1,37,4,0.0,2,0,0,163563.07,False
809,0,38,2,154763.21,2,1,1,174800.31,False
630,1,37,6,0.0,2,1,1,82647.65,False
625,0,51,4,124620.01,2,1,0,92243.94,True
583,1,40,9,112701.04,1,0,0,29213.63,False
850,1,30,6,86449.39,1,1,1,188809.23,False
849,1,35,4,110837.73,1,0,0,126419.8,False
555,0,26,7,0.0,2,1,0,93122.41,False
774,0,36,9,114997.42,1,1,0,75304.09,False
464,1,46,6,161798.53,1,1,0,182944.47,False
812,1,32,5,133050.97,2,1,0,89385.92,False
516,1,51,8,120124.35,2,0,1,168773.54,False
645,1,39,8,0.0,2,0,0,96864.36,False
685,0,40,7,0.0,2,1,0,103898.59,False
585,0,33,4,152805.05,1,1,0,63239.65,False
708,0,67,1,0.0,2,0,1,3837.08,False
717,0,22,5,112465.06,1,1,1,92977.75,False
826,1,26,5,142662.68,1,0,0,60285.3,False
615,1,45,5,0.0,2,1,1,164886.64,False
634,0,36,1,69518.95,1,1,0,116238.39,False
647,1,41,4,138937.35,1,1,1,101617.64,True
574,1,34,1,112572.39,1,0,0,165626.6,False
701,0,35,2,0.0,2,1,1,65765.22,False
747,0,34,10,0.0,2,1,1,50759.8,False
650,1,32,2,84906.45,1,1,0,163216.48,False
683,0,73,8,137732.23,2,1,1,133210.44,False
850,0,46,2,157866.77,1,1,1,18986.12,False
512,0,41,6,0.0,1,1,1,100507.81,False
616,0,31,3,136789.14,1,1,0,59346.4,True
664,1,36,1,0.0,2,1,1,95372.64,False
694,1,30,10,144684.03,1,1,1,31805.49,False
655,1,24,9,107065.31,1,1,1,51959.82,False
607,0,33,8,91301.72,1,0,1,130824.57,False
667,1,34,5,0.0,2,1,1,102908.63,False
577,0,30,8,92472.1,2,0,1,126434.61,False
547,1,62,10,127738.75,2,1,1,85153.0,False
672,0,43,4,92599.55,2,1,1,167336.78,False
606,1,37,6,82373.94,1,0,0,172526.9,True
835,1,23,9,0.0,1,1,0,19793.73,True
811,0,47,3,123365.34,2,0,0,171995.34,False
652,0,31,3,103696.97,3,0,0,155221.05,True
707,1,33,2,0.0,2,0,0,130866.95,False
623,0,34,9,0.0,1,1,0,24255.21,False
484,0,50,2,90408.16,2,0,0,48170.57,False
728,0,34,6,90425.15,2,1,1,11597.69,False
530,0,29,5,0.0,2,0,0,121451.21,False
609,1,48,1,108019.27,3,1,1,184524.65,True
850,1,58,8,156652.13,1,0,0,25899.21,True
732,0,36,9,0.0,1,0,0,3749.0,True
693,1,40,4,130661.96,1,1,1,101918.96,False
576,0,50,8,0.0,2,1,1,57802.62,False
643,1,37,6,0.0,2,0,0,142454.77,False
757,1,47,3,130747.1,1,1,0,143829.54,False
794,1,33,0,0.0,2,0,0,178122.71,False
593,1,50,6,171740.69,1,0,0,20893.61,False
697,0,48,1,0.0,2,1,1,87400.53,False
768,1,29,2,95984.69,2,1,1,73686.75,False
802,1,38,1,142557.11,1,1,1,172497.73,False
584,1,47,5,0.0,2,1,0,89286.29,False
671,0,38,6,132129.72,1,0,1,76068.95,False
626,0,52,0,0.0,2,1,0,32159.46,True
770,0,68,2,183555.24,1,0,0,159557.28,True
633,1,38,2,91902.56,2,1,1,107673.35,False
663,1,40,6,156218.19,1,0,1,33607.72,False
769,0,31,6,117852.26,2,1,0,147668.64,False
560,1,50,3,0.0,2,1,0,84531.79,False
661,0,34,0,0.0,2,1,0,185555.63,False
560,0,31,3,115141.18,1,1,0,39806.75,False
578,0,35,2,0.0,2,0,1,26389.92,False
545,0,32,6,0.0,2,1,1,52067.37,False
704,1,31,5,132084.66,3,1,1,54474.48,True
523,1,45,5,0.0,2,1,1,121428.2,False
793,1,35,2,0.0,2,1,1,79704.12,False
564,0,53,2,45472.28,1,1,1,41055.71,True
711,1,33,1,0.0,1,0,0,41590.4,False
704,1,47,5,0.0,2,1,1,145338.61,False
720,0,34,3,118307.57,2,1,1,136120.29,False
577,1,41,6,0.0,1,1,1,167621.18,False
716,0,38,1,0.0,2,1,1,99661.46,False
410,1,33,6,125789.69,1,0,0,66333.56,True
792,1,30,1,127187.86,1,1,1,113553.42,False
605,0,36,6,0.0,1,0,1,690.84,False
615,1,41,4,130385.82,1,0,1,130661.95,False
676,1,23,1,107787.47,1,0,1,116378.82,False
571,1,34,1,99325.04,2,0,1,186052.15,False
850,0,37,9,0.0,1,0,0,100101.06,False
717,1,48,7,123764.95,1,1,1,169952.82,False
641,0,37,2,0.0,2,1,0,3939.87,False
588,1,31,4,99607.37,2,0,1,35877.03,False
621,1,27,4,137003.68,1,1,0,21254.06,False
635,1,27,3,127009.83,1,1,0,161909.95,False
561,0,22,6,186788.96,2,1,0,73286.8,False
702,1,40,3,148556.74,1,0,1,146056.29,False
707,0,46,7,127476.73,2,1,1,146011.55,False
610,0,27,9,159561.93,1,0,1,103381.47,False
744,1,42,1,112419.92,1,1,1,83022.92,False
598,1,28,8,129991.76,2,0,1,46041.08,False
659,0,50,3,0.0,1,1,0,183399.12,True
606,0,39,3,0.0,2,1,0,50560.45,True
715,1,21,8,0.0,2,1,0,68666.63,False
690,1,47,2,0.0,2,1,0,151375.73,False
644,0,40,10,139180.97,1,1,1,19959.67,False
589,1,36,8,114435.47,1,1,0,26955.72,False
592,0,66,5,149950.19,1,1,1,76267.59,False
632,1,42,4,126115.6,1,1,0,100998.5,False
588,1,30,3,115007.08,1,0,0,176858.5,False
617,1,54,6,102141.9,1,1,1,45325.26,False
810,1,32,9,120879.73,2,0,1,78896.59,False
724,0,34,3,132352.69,1,1,0,80320.3,False
580,1,34,6,0.0,2,1,1,160095.31,False
711,0,29,3,130181.47,2,1,0,31811.44,False
603,1,32,7,0.0,1,1,0,198055.94,True
687,0,61,7,80538.56,1,1,0,131305.37,True
516,0,40,9,0.0,2,0,1,33266.29,False
572,0,39,2,0.0,2,1,1,555.28,False
557,1,42,6,177822.03,1,1,0,150944.31,True
483,1,27,1,77805.66,1,1,1,2101.89,False
702,1,50,3,0.0,2,0,0,94949.84,False
850,0,30,3,0.0,2,1,0,116692.8,False
554,0,39,10,160132.75,1,1,0,32824.15,False
649,1,39,3,113096.41,1,1,1,60335.24,False
565,1,32,9,0.0,2,1,0,5388.3,False
478,0,50,2,0.0,1,0,1,93332.64,True
825,1,29,3,148874.01,2,0,1,71192.82,False
663,1,24,7,0.0,2,1,1,166310.82,False
586,0,38,6,0.0,2,1,1,37935.83,False
850,0,35,9,0.0,2,0,0,25329.48,False
744,1,56,9,0.0,2,1,1,169498.61,False
750,1,36,7,136492.92,3,1,1,26500.29,True
575,0,40,1,139532.34,1,1,0,181294.39,False
571,1,40,5,0.0,2,0,0,72849.29,False
590,1,41,1,89086.31,1,1,0,24499.97,False
670,1,38,7,0.0,2,1,1,77864.41,False
737,0,33,4,0.0,2,1,0,115115.32,False
742,1,33,6,0.0,2,0,0,38550.4,False
560,0,35,1,0.0,2,1,0,3701.63,False
654,1,38,8,0.0,2,1,0,88659.44,False
611,0,53,7,0.0,2,0,1,156495.39,True
481,1,37,8,152303.66,2,1,1,175082.2,False
675,1,32,1,0.0,3,1,0,85901.09,False
709,0,36,8,0.0,2,1,1,69676.55,False
605,0,34,2,0.0,1,0,0,35982.42,False
747,0,21,4,81025.6,2,1,0,167682.57,False
664,1,57,1,0.0,2,1,1,56562.57,False
711,0,39,3,152462.79,1,1,0,90305.97,False
609,1,25,10,0.0,1,0,1,109895.16,False
725,0,36,1,118851.05,1,1,1,102747.02,False
850,0,34,9,92899.27,2,1,0,97465.89,False
682,1,40,4,0.0,1,0,1,105352.55,False
797,1,37,4,75263.7,1,1,0,85801.77,False
722,1,40,6,0.0,2,1,1,111893.09,False
692,0,34,7,0.0,2,1,0,195074.62,False
584,0,35,2,114321.28,2,0,0,15959.01,False
850,0,39,2,0.0,2,1,0,179451.42,False
521,1,43,8,0.0,1,1,1,93180.09,False
675,1,69,1,0.0,2,1,0,157097.09,False
746,1,58,3,0.0,3,1,1,80344.96,True
770,0,33,4,0.0,1,1,0,26080.54,True
618,1,30,3,133844.22,1,1,1,31406.93,False
556,1,36,7,154872.08,2,1,1,32044.64,False
749,0,27,9,0.0,2,1,0,132734.87,False
587,1,47,6,71026.77,1,1,0,57962.41,False
639,1,38,3,0.0,1,1,0,42862.82,False
643,1,33,4,0.0,2,1,1,152992.04,False
600,0,41,1,0.0,2,1,1,91193.65,False
651,1,53,7,0.0,2,1,1,130132.41,False
666,0,27,4,0.0,2,0,0,88751.45,False
520,0,39,6,145644.05,1,0,0,104118.93,False
586,1,64,1,0.0,2,1,1,53710.23,False
617,0,35,5,0.0,2,0,1,13066.3,False
654,1,55,3,87485.67,1,1,1,3299.01,False
605,1,27,9,0.0,2,1,0,198091.81,False
491,0,36,0,53369.13,1,1,1,103934.12,False
707,0,35,9,0.0,2,1,1,70403.65,False
683,1,43,2,112499.42,2,1,0,30375.18,False
683,1,30,4,66190.33,1,1,1,115186.97,False
705,0,37,10,0.0,2,1,1,13935.53,True
647,1,35,4,123761.68,1,1,0,83910.4,False
534,1,41,9,0.0,2,1,0,13871.34,False
695,0,42,0,0.0,2,0,1,140724.64,False
655,0,34,3,0.0,2,1,0,159638.77,False
556,1,38,2,114756.14,1,1,0,193214.05,False
585,0,30,6,0.0,2,1,1,137757.69,False
651,1,34,3,0.0,2,1,1,105599.65,False
690,0,35,9,107944.33,2,0,0,48478.47,False
567,1,36,7,0.0,2,0,1,3896.08,False
850,1,31,1,96399.31,2,1,0,106534.15,False
637,1,41,2,0.0,2,0,1,102515.42,False
499,1,60,7,76961.6,2,1,1,83643.87,False
612,1,32,3,121394.42,1,1,0,164081.42,False
601,1,39,3,72647.64,1,1,0,41777.9,True
493,0,36,5,148667.81,2,1,0,56092.51,False
755,1,34,3,0.0,2,1,1,158816.03,False
605,0,62,4,111065.93,2,0,1,125660.99,False
708,1,41,0,0.0,1,1,0,128400.62,False
699,1,44,8,158697.61,1,1,0,107181.22,False
763,0,53,4,0.0,1,1,0,77203.72,True
660,0,48,0,90044.32,2,0,1,187604.97,True
692,1,69,10,154953.94,1,1,1,70849.47,False
560,0,30,0,108883.29,1,1,0,27914.95,False
607,0,48,4,112070.86,3,1,0,173568.3,True
543,0,34,8,0.0,2,0,1,145601.8,False
776,1,39,8,125211.55,2,1,0,144496.07,False
844,0,28,4,0.0,2,0,1,123318.37,False
583,1,40,3,0.0,2,1,0,47728.0,False
726,1,28,2,0.0,1,0,0,98060.51,False
743,0,46,9,0.0,1,1,0,113436.08,False
699,1,22,9,99339.0,1,1,0,68297.61,True
630,0,26,5,0.0,2,1,0,182612.38,False
693,1,43,6,128760.32,1,1,0,36342.79,False
702,1,26,2,71281.29,1,1,1,108747.12,True
755,1,29,9,117035.89,1,1,1,21862.19,False
514,1,26,1,0.0,2,0,0,121551.93,False
753,0,40,0,3768.69,2,1,0,177065.24,True
612,0,38,7,110615.47,1,1,1,193502.93,False
479,1,47,6,121797.09,1,0,1,5811.9,True
724,0,41,5,109798.25,1,0,1,149593.61,False
638,0,43,3,145860.98,1,1,1,142763.51,True
781,1,29,9,0.0,2,0,0,172097.4,False
670,1,22,2,114991.45,1,1,1,37392.56,False
624,0,23,5,0.0,2,0,0,132418.59,False
598,0,34,4,0.0,2,0,0,60894.26,False
792,0,70,3,0.0,2,1,1,172240.27,False
683,0,26,7,0.0,2,1,0,86619.77,False
691,0,33,6,0.0,2,1,0,164074.89,False
508,1,49,1,93817.41,2,1,1,132468.76,True
637,0,33,9,113913.53,1,0,1,65316.5,False
567,0,41,9,137891.35,1,1,0,142009.46,True
502,0,35,6,0.0,2,1,1,80618.47,False
609,0,53,6,0.0,2,1,1,124218.27,False
715,1,37,9,165252.52,1,1,0,85286.3,False
541,1,32,8,0.0,2,0,0,40889.14,False
850,0,71,4,0.0,2,1,1,107236.87,False
625,0,44,7,0.0,1,1,0,4791.8,False
817,1,59,1,118962.58,1,1,1,120819.58,False
850,0,34,4,71379.53,2,1,1,154000.99,False
598,0,40,2,171178.25,1,1,0,137980.58,True
613,1,36,9,131307.11,1,0,0,83343.73,False
720,1,71,5,183135.39,2,1,1,197688.5,False
662,1,26,0,0.0,2,0,1,72929.96,False
525,1,51,10,0.0,3,1,0,171045.35,True
662,1,31,3,0.0,2,0,1,27731.05,False
770,0,33,6,0.0,2,1,1,126131.9,False
701,1,51,9,0.0,2,0,0,61961.57,False
639,1,66,0,0.0,2,0,1,42240.54,False
632,1,50,2,0.0,2,0,0,57942.88,False
456,1,29,5,107000.49,1,1,1,153419.62,False
632,0,34,2,0.0,2,0,0,165385.55,False
802,0,60,3,92887.06,1,1,0,39473.63,True
670,1,25,7,0.0,2,1,1,144723.38,False
522,0,41,7,0.0,2,0,1,176780.39,False
746,1,48,5,165282.42,1,1,0,153786.46,True
494,1,28,9,114731.76,2,0,1,79479.74,False
696,1,42,4,0.0,1,0,0,126353.13,True
587,1,36,1,0.0,2,0,1,17135.6,False
660,1,37,2,97324.91,1,1,0,23291.83,False
530,1,37,8,0.0,2,1,1,287.99,False
559,0,48,2,0.0,2,0,1,137961.41,False
624,1,42,3,145155.37,1,1,0,72169.95,True
592,1,28,5,137222.77,1,0,0,39608.58,False
767,1,48,9,0.0,2,0,1,175458.21,False
550,0,40,8,150490.32,1,0,0,166468.21,True
500,0,34,4,0.0,2,1,0,12833.96,False
688,1,20,8,137624.4,2,1,1,197582.79,False
599,1,50,3,121159.65,1,0,0,4033.39,True
631,1,29,7,0.0,2,0,1,125877.22,False
545,1,37,3,91184.01,1,1,0,105476.65,False
711,0,34,6,0.0,2,1,1,175310.38,False
712,0,29,8,140170.61,1,1,1,38170.04,False
627,1,27,1,62092.9,1,1,1,105887.04,False
603,1,45,9,0.0,1,0,0,148516.79,False
808,0,33,2,103516.87,1,1,0,113907.8,False
585,0,35,2,0.0,2,1,0,98621.04,True
706,1,34,8,0.0,2,1,1,37479.97,False
671,0,31,6,0.0,2,1,1,15846.42,False
646,0,43,8,143061.88,1,1,0,61937.6,False
689,0,46,7,52016.08,2,1,1,72993.65,False
731,1,37,8,0.0,2,1,1,170338.35,False
468,0,22,1,76318.64,1,1,1,194783.12,False
603,0,24,3,0.0,1,1,1,198826.03,True
729,0,32,7,38550.06,1,0,1,179230.23,False
574,0,39,5,119013.86,1,1,0,103421.91,False
697,1,63,7,148368.02,1,0,0,118862.08,True
578,1,45,1,148600.91,1,1,0,143397.14,True
519,1,48,10,71083.98,1,1,0,137959.0,False
632,0,40,9,139625.34,1,1,0,93702.96,True
679,0,39,4,0.0,1,0,0,172939.3,True
699,1,30,9,0.0,1,1,1,108162.13,False
615,1,64,0,81564.1,2,0,1,35896.09,False
755,0,28,7,124540.28,1,0,1,188850.89,False
767,0,42,2,133616.39,1,1,0,28615.8,False
633,0,26,8,124281.84,1,1,1,60116.57,False
717,0,59,4,0.0,2,1,1,170528.63,False
751,0,37,9,183613.66,2,0,0,49734.94,False
495,1,47,10,137682.68,1,1,0,71071.47,False
650,1,34,4,106005.54,1,0,1,142995.32,False
529,0,31,6,152310.55,1,1,0,13054.25,False
585,0,43,2,0.0,2,1,0,89402.54,False
591,0,38,2,142289.28,1,0,1,119638.85,False
731,1,19,6,0.0,2,1,1,151581.79,False
754,0,45,6,0.0,1,1,0,73881.68,True
691,0,34,7,0.0,2,0,1,161559.12,False
771,0,41,10,108309.0,4,1,1,137510.41,True
709,0,32,2,0.0,2,0,0,109681.29,False
633,1,35,3,0.0,2,1,1,36249.76,False
710,1,43,9,128284.45,1,1,0,32996.89,True
656,1,63,8,0.0,2,0,1,57014.43,False
551,0,59,2,166968.28,1,1,0,159483.76,True
561,0,49,8,0.0,2,1,1,12513.07,False
678,1,40,1,0.0,2,1,1,187343.4,False
730,1,23,8,0.0,2,1,0,183284.53,False
658,0,39,4,0.0,1,1,1,147530.06,False
641,1,37,6,0.0,2,1,0,45309.24,False
768,0,40,8,0.0,2,0,1,69080.46,False
568,1,33,7,0.0,2,1,0,143450.61,False
747,1,43,1,130788.71,1,0,1,101495.0,True
639,0,42,4,0.0,2,0,0,167682.37,False
704,1,44,3,0.0,2,0,1,152884.85,False
751,1,42,4,0.0,2,1,1,81442.6,False
767,0,35,2,0.0,2,0,0,144251.38,False
741,1,39,5,0.0,1,0,1,40207.06,False
601,1,46,2,99786.07,1,1,1,32683.88,True
520,1,34,3,0.0,2,1,1,104703.96,False
811,1,30,6,0.0,2,1,1,180591.32,False
730,0,32,9,127661.69,1,0,0,60905.51,False
636,0,20,10,124266.86,1,0,0,100566.81,False
470,0,25,8,127974.06,2,1,1,183259.35,False
444,1,43,3,0.0,2,1,1,159131.21,False
637,1,27,1,0.0,2,1,0,91291.2,False
512,1,43,1,0.0,2,1,1,52471.36,False
641,1,57,5,0.0,2,1,1,122449.18,False
611,1,30,9,0.0,2,1,1,148887.69,False
532,1,43,9,0.0,2,0,0,190573.91,True
535,0,27,6,0.0,2,0,1,49775.58,False
539,1,39,1,0.0,1,1,1,28184.7,False
821,0,40,1,0.0,2,1,0,194273.12,False
557,0,46,4,96173.17,2,1,1,116378.31,False
705,0,55,8,0.0,2,1,1,14392.68,False
706,1,38,1,0.0,2,1,0,122379.54,False
765,0,56,1,0.0,1,1,0,13228.93,True
529,1,67,8,103101.56,2,1,1,154002.02,True
714,1,54,7,126113.28,1,1,0,112777.38,False
582,1,41,1,40488.76,1,1,0,128528.83,False
518,0,28,9,85146.36,1,0,0,2803.89,False
747,1,42,4,80214.36,1,1,0,115241.96,True
565,0,40,2,0.0,2,1,1,129956.13,False
735,1,34,1,141796.43,1,1,0,45858.49,False
697,0,49,7,195238.29,4,0,1,131083.56,True
772,1,43,6,0.0,2,1,1,57675.88,False
606,0,71,8,0.0,2,1,1,169741.96,False
542,1,67,10,129431.36,1,0,1,21343.74,False
698,0,39,4,0.0,2,0,1,47455.82,False
850,0,32,8,0.0,2,1,1,55593.8,False
621,0,50,5,0.0,2,1,0,191756.54,True
775,1,31,9,0.0,2,1,0,169278.51,False
673,1,37,2,0.0,1,1,1,13624.02,False
541,1,37,9,212314.03,1,0,1,148814.54,False
661,0,31,3,136067.82,2,1,0,65567.91,False
742,0,35,2,79126.17,1,1,1,126997.53,False
443,0,35,9,108308.0,1,1,0,129031.19,True
529,1,39,6,102025.08,2,1,0,12351.01,False
703,0,41,6,109941.51,1,1,0,116267.28,False
565,1,38,5,0.0,2,0,1,80630.32,False
443,1,44,2,0.0,1,1,0,159165.7,False
589,1,37,7,85146.48,2,1,0,86490.09,True
691,0,44,6,134066.1,2,1,1,197572.41,False
711,0,28,8,0.0,2,0,0,105159.89,False
621,1,35,7,87619.29,1,1,0,143.34,False
350,1,51,10,0.0,1,1,1,125823.79,True
434,1,41,4,108128.52,1,0,1,56784.11,False
764,1,30,5,0.0,2,0,1,105155.66,False
724,0,29,6,0.0,2,0,1,64729.51,False
728,1,30,10,114835.43,1,0,1,37662.49,False
636,1,44,2,0.0,2,0,0,86414.41,False
634,1,34,3,145030.92,1,1,1,41820.65,False
627,1,43,8,71240.3,1,0,1,127734.16,False
518,1,59,5,138772.15,1,0,1,123872.0,False
660,1,34,8,106486.66,2,0,1,182262.66,False
579,0,29,10,73194.52,2,1,1,129209.09,False
683,1,47,1,0.0,2,1,0,148989.15,False
655,0,32,2,0.0,1,1,1,71047.51,False
795,1,32,2,117265.21,1,1,1,198317.23,False
776,0,43,4,0.0,2,0,1,162137.5,False
663,1,34,10,0.0,1,1,1,114083.73,False
748,1,66,8,0.0,1,1,1,163331.65,False
350,0,60,3,0.0,1,0,0,113796.15,True
727,1,61,0,128213.96,2,1,1,188729.08,True
675,1,39,1,0.0,2,1,0,153129.22,False
552,1,29,10,0.0,2,1,0,12186.83,False
622,1,31,7,0.0,1,1,0,35408.77,False
615,1,59,8,0.0,2,1,1,165576.55,False
768,1,30,6,0.0,2,1,1,199454.37,False
452,0,33,6,131698.57,2,1,0,151623.91,False
701,0,34,3,105588.66,1,0,1,74694.41,False
438,1,60,7,78391.17,1,0,1,49424.6,False
782,1,34,9,0.0,1,1,0,183021.06,True
493,0,36,2,0.0,2,0,1,99770.3,False
725,0,25,9,0.0,2,1,1,168607.74,False
497,1,34,2,0.0,2,1,1,83087.13,False
720,1,33,2,0.0,2,0,1,141031.08,False
797,1,45,8,0.0,1,0,0,125110.02,False
454,1,34,4,0.0,2,1,0,198817.72,False
691,1,37,9,149405.18,1,1,1,146411.6,False
510,0,52,6,191665.21,1,1,1,131312.56,True
721,1,41,6,135071.12,1,1,1,64477.25,False
765,1,41,2,0.0,2,0,1,191215.61,False
586,0,60,3,47020.65,2,0,1,63241.21,True
753,0,36,7,128518.98,1,1,1,44567.83,True
674,0,21,9,120150.39,2,1,1,33964.03,False
610,0,35,7,81905.95,1,1,1,61623.19,False
652,1,26,3,137998.2,2,0,1,168989.77,False
740,0,51,4,0.0,2,1,1,178929.84,False
677,0,37,3,0.0,2,1,1,38252.25,False
543,1,64,4,0.0,2,1,1,148305.82,False
